,transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,quantity,rate,total_amt,store_type,prod_cat,prod_subcat,dob,gender,city_code
17945,5379212466,270078,2011-01-10,1,1,4,1303,5759.26,MBR,Clothing,Women,1979-11-29,M,4.0
17946,24492458249,269459,2011-01-10,10,3,4,634,2802.28,e-Shop,Electronics,Audio and video,1983-04-17,M,2.0
17947,33813323125,272886,2011-01-10,12,6,3,1166,3865.29,e-Shop,Home and kitchen,Tools,1983-05-17,M,3.0
17948,19661690928,268880,2011-01-10,12,5,3,286,948.09,TeleShop,Books,Academic,1978-01-16,M,9.0
17949,9967330166,271763,2011-01-10,12,6,2,532,1175.72,Flagship store,Home and kitchen,Tools,1979-05-14,M,7.0
17950,20666134899,268657,2011-01-10,4,1,3,487,1614.405,Flagship store,Clothing,Mens,1971-04-18,F,8.0
17951,59359220906,268514,2011-01-10,4,4,2,1073,2371.33,e-Shop,Bags,Women,1986-05-02,M,8.0
17952,28806878655,268560,2011-01-10,8,3,4,1046,4623.32,TeleShop,Electronics,Personal Appliances,1990-02-06,M,4.0
17953,58989623800,271152,2011-01-10,5,3,5,1499,8281.975,e-Shop,Electronics,Computers,1979-06-12,M,8.0
17954,64404408064,268758,2011-01-10,11,5,1,799,882.895,TeleShop,Books,Children,1983-03-15,F,4.0
17955,72215070341,271392,2011-01-10,3,1,4,1066,4711.72,Flagship store,Clothing,Kids,1978-12-23,M,4.0
17956,70409143235,273435,2011-01-10,11,5,2,1294,2859.74,e-Shop,Books,Children,1973-06-02,M,5.0
17957,91731806000,267293,2011-01-10,5,3,-1,-551,-608.855,Flagship store,Electronics,Computers,1972-03-18,M,2.0
17958,88107914192,273952,2011-01-10,4,2,2,1462,3231.02,e-Shop,Footwear,Kids,1981-02-16,M,9.0
17959,93110326893,267406,2011-01-10,11,5,4,369,1630.98,e-Shop,Books,Children,1985-09-21,M,6.0
17960,18098588397,273764,2011-09-30,3,2,3,980,3248.7,e-Shop,Footwear,Women,1982-03-13,M,8.0
17961,52385338113,269674,2011-09-30,12,6,2,595,1314.95,e-Shop,Home and kitchen,Tools,1975-03-17,F,10.0
17962,60689301715,267237,2011-09-30,12,6,2,881,1947.01,MBR,Home and kitchen,Tools,1979-01-01,M,8.0
17963,12821804530,271279,2011-09-30,4,4,3,610,2022.15,Flagship store,Bags,Women,1973-08-24,M,3.0
17964,60746268434,271444,2011-09-30,4,4,2,504,1113.84,MBR,Bags,Women,1978-06-23,F,6.0
17965,8732618059,269172,2011-09-30,3,1,5,1305,7210.125,TeleShop,Clothing,Kids,1973-07-28,F,4.0
17966,31711805172,270404,2011-09-30,4,4,5,1367,7552.675,e-Shop,Bags,Women,1987-02-04,F,4.0
17967,27131654837,267894,2011-09-30,11,6,3,677,2244.255,e-Shop,Home and kitchen,Bath,1981-07-08,F,8.0
17968,41239529393,268043,2011-09-30,4,1,4,445,1966.9,e-Shop,Clothing,Mens,1976-09-20,F,10.0
17969,30483721013,267370,2011-09-30,12,5,5,1418,7834.45,Flagship store,Books,Academic,1972-09-21,M,4.0
17970,49752420838,274904,2011-09-30,8,3,3,1286,4263.09,TeleShop,Electronics,Personal Appliances,1981-04-14,M,3.0
17971,28941041802,266998,2011-09-30,10,3,1,81,89.505,MBR,Electronics,Audio and video,1989-02-01,F,5.0
17972,41356181145,267715,2011-09-30,4,4,1,1355,1497.275,e-Shop,Bags,Women,1972-12-10,F,7.0
17973,66349279864,270184,2011-09-30,3,1,5,958,5292.95,MBR,Clothing,Kids,1986-01-27,M,9.0
17974,69199033562,272508,2011-09-30,3,5,2,1122,2479.62,Flagship store,Books,Comics,1972-11-05,M,9.0
17975,78299788527,272696,2011-09-30,3,2,2,185,408.85,MBR,Footwear,Women,1990-01-22,M,3.0
17976,81905860477,271053,2011-09-30,3,5,3,305,1011.075,e-Shop,Books,Comics,1975-08-28,M,5.0
17977,69612232782,272501,2011-09-30,11,5,1,152,167.96,e-Shop,Books,Children,1970-08-26,F,1.0
17978,91819833263,269904,2011-09-30,4,1,5,288,1591.2,Flagship store,Clothing,Mens,1992-02-25,F,5.0
17979,72256745377,271345,2011-09-30,3,1,1,803,887.315,TeleShop,Clothing,Kids,1971-07-06,F,8.0
17980,92531514657,267769,2011-09-30,9,3,1,924,1021.02,Flagship store,Electronics,Cameras,1989-07-25,M,8.0
17981,92327336430,266931,2011-09-30,3,2,3,1235,4094.025,MBR,Footwear,Women,1971-05-29,F,4.0
17982,86118923637,273217,2011-09-30,9,3,-1,-420,-464.1,TeleShop,Electronics,Cameras,1983-05-16,M,2.0
17983,52777651502,273279,2011-09-29,10,5,2,304,671.84,e-Shop,Books,Non-Fiction,1992-01-04,F,4.0
17984,49441721872,272639,2011-09-29,10,6,5,792,4375.8,Flagship store,Home and kitchen,Kitchen,1976-10-20,F,3.0
17985,53880098904,270920,2011-09-29,2,6,4,211,932.62,TeleShop,Home and kitchen,Furnishing,1975-04-25,M,3.0
17986,38136547937,274149,2011-09-29,11,6,4,1235,5458.7,MBR,Home and kitchen,Bath,1974-02-12,M,6.0
17987,20483427587,267700,2011-09-29,4,2,4,986,4358.12,e-Shop,Footwear,Kids,1986-01-16,F,10.0
17988,24829514913,271985,2011-09-29,4,1,1,342,377.91,e-Shop,Clothing,Mens,1983-01-26,F,10.0
17989,62255594392,272995,2011-09-29,1,1,2,850,1878.5,Flagship store,Clothing,Women,1982-07-28,F,7.0
17990,13756991606,273756,2011-09-29,10,5,2,1249,2760.29,TeleShop,Books,Non-Fiction,1977-11-11,M,2.0
17991,33647277582,267960,2011-09-29,4,1,4,619,2735.98,MBR,Clothing,Mens,1980-10-16,F,10.0
17992,87242082061,273506,2011-09-29,10,5,5,113,624.325,MBR,Books,Non-Fiction,1971-12-23,M,3.0
17993,65940328278,273935,2011-09-29,8,3,2,942,2081.82,Flagship store,Electronics,Personal Appliances,1976-09-22,F,1.0
17994,91028644783,273477,2011-09-29,8,3,2,1166,2576.86,e-Shop,Electronics,Personal Appliances,1983-06-21,M,7.0
17995,86578606399,273440,2011-09-29,2,6,1,1257,1388.985,Flagship store,Home and kitchen,Furnishing,1972-06-15,M,9.0
17996,85804233471,269947,2011-09-29,8,3,1,189,208.845,MBR,Electronics,Personal Appliances,1985-05-24,F,9.0
17997,96800485223,268938,2011-09-29,6,5,3,816,2705.04,e-Shop,Books,DIY,1977-11-24,F,4.0
17998,99298330853,272912,2011-09-29,7,5,1,935,1033.175,TeleShop,Books,Fiction,1991-09-23,M,9.0
17999,70993489847,268834,2011-09-29,11,6,2,1447,3197.87,TeleShop,Home and kitchen,Bath,1979-11-23,F,7.0
18000,70666433673,268193,2011-09-29,3,1,3,94,311.61,e-Shop,Clothing,Kids,1987-07-18,M,10.0
18001,72371100416,267668,2011-09-29,11,5,-5,-912,-5038.8,MBR,Books,Children,1979-09-10,M,5.0
18002,31394080395,270768,2011-09-28,4,1,-5,-990,-5469.75,e-Shop,Clothing,Mens,1970-12-27,M,10.0
18003,1045770123,273684,2011-09-28,11,6,3,632,2095.08,TeleShop,Home and kitchen,Bath,1992-09-11,M,3.0
18004,38879595417,273728,2011-09-28,1,4,-5,-664,-3668.6,MBR,Bags,Mens,1979-07-01,M,3.0
18005,29378074961,271845,2011-09-28,1,2,5,1287,7110.675,Flagship store,Footwear,Mens,1989-02-17,F,4.0
18006,32173949466,272511,2011-09-28,1,1,1,1172,1295.06,MBR,Clothing,Women,1973-09-01,F,5.0
18007,4973236128,270548,2011-09-28,7,5,-5,-1023,-5652.075,MBR,Books,Fiction,1989-06-27,F,10.0
18008,41720845116,274243,2011-09-28,1,1,5,1311,7243.275,MBR,Clothing,Women,1983-11-26,M,10.0
18009,6147203593,268855,2011-09-28,11,5,1,865,955.825,MBR,Books,Children,1992-09-25,M,4.0
18010,35310116911,275173,2011-09-28,12,6,4,727,3213.34,MBR,Home and kitchen,Tools,1992-05-20,F,4.0
18011,12138152876,274435,2011-09-28,10,5,5,786,4342.65,Flagship store,Books,Non-Fiction,1974-02-10,M,8.0
18012,18628321836,269282,2011-09-28,1,2,5,1309,7232.225,e-Shop,Footwear,Mens,1973-10-09,M,2.0
18013,60794815665,268526,2011-09-28,10,6,3,929,3079.635,e-Shop,Home and kitchen,Kitchen,1990-08-20,M,6.0
18014,14742022131,274662,2011-09-28,3,1,1,666,735.93,MBR,Clothing,Kids,1971-06-20,M,7.0
18015,60288596460,271108,2011-09-28,12,6,1,470,519.35,Flagship store,Home and kitchen,Tools,1973-04-28,M,10.0
18016,25034517684,275002,2011-09-28,3,5,2,1210,2674.1,TeleShop,Books,Comics,1988-01-15,M,2.0
18017,35269728689,268027,2011-09-28,10,3,1,755,834.275,Flagship store,Electronics,Audio and video,1977-06-19,M,4.0
18018,97808849787,271851,2011-09-28,4,3,5,1477,8160.425,MBR,Electronics,Mobiles,1989-11-29,M,8.0
18019,91319071703,267406,2011-09-28,9,3,2,565,1248.65,TeleShop,Electronics,Cameras,1985-09-21,M,6.0
18020,71605281783,267720,2011-09-28,8,3,2,1350,2983.5,e-Shop,Electronics,Personal Appliances,1978-02-05,F,10.0
18021,82535735768,274098,2011-09-28,12,5,1,492,543.66,MBR,Books,Academic,1987-09-04,M,5.0
18022,95410315959,268338,2011-09-28,10,5,5,379,2093.975,TeleShop,Books,Non-Fiction,1983-02-28,F,1.0
18023,96260258374,268146,2011-09-28,10,6,5,1247,6889.675,e-Shop,Home and kitchen,Kitchen,1980-07-10,M,4.0
18024,99606837374,271355,2011-09-28,12,5,3,1021,3384.615,e-Shop,Books,Academic,1983-09-08,F,2.0
18025,70790966001,272602,2011-09-28,4,3,2,906,2002.26,Flagship store,Electronics,Mobiles,1992-01-15,M,9.0
18026,90996310952,270675,2011-09-28,12,5,3,1067,3537.105,e-Shop,Books,Academic,1979-12-20,F,2.0
18027,72371100416,267668,2011-09-28,11,5,5,912,5038.8,MBR,Books,Children,1979-09-10,M,5.0
18028,42836684986,271565,2011-09-27,3,1,2,652,1440.92,MBR,Clothing,Kids,1975-11-22,M,8.0
18029,6345506670,272761,2011-09-27,10,3,5,298,1646.45,e-Shop,Electronics,Audio and video,1977-12-28,F,8.0
18030,32712556338,267895,2011-09-27,5,3,2,707,1562.47,e-Shop,Electronics,Computers,1972-10-25,F,10.0
18031,32648559778,267075,2011-09-27,1,2,5,552,3049.8,TeleShop,Footwear,Mens,1977-05-03,M,10.0
18032,32054058661,270160,2011-09-27,8,3,5,1070,5911.75,TeleShop,Electronics,Personal Appliances,1974-08-27,F,7.0
18033,62500434512,267413,2011-09-27,1,2,4,432,1909.44,e-Shop,Footwear,Mens,1974-05-21,M,4.0
18034,51632128818,272286,2011-09-27,3,2,3,208,689.52,MBR,Footwear,Women,1983-05-13,M,8.0
18035,78546716118,271364,2011-09-27,9,3,-5,-840,-4641.0,Flagship store,Electronics,Cameras,1990-07-19,M,8.0
18036,99445945381,270935,2011-09-27,3,1,2,925,2044.25,TeleShop,Clothing,Kids,1977-01-25,M,6.0
18037,85390847261,272305,2011-09-27,11,6,5,717,3961.425,TeleShop,Home and kitchen,Bath,1975-08-25,F,10.0
18038,97669913418,268947,2011-09-27,1,1,5,1253,6922.825,e-Shop,Clothing,Women,1976-06-05,F,10.0
18039,64635216936,271580,2011-09-27,9,3,4,161,711.62,e-Shop,Electronics,Cameras,1978-09-06,M,7.0
18040,91995155820,267805,2011-09-27,1,1,1,1439,1590.095,Flagship store,Clothing,Women,1991-09-25,M,3.0
18041,73660981974,274332,2011-09-27,9,3,3,1453,4816.695,e-Shop,Electronics,Cameras,1992-04-14,M,4.0
18042,17224630708,267140,2011-09-26,3,1,5,1068,5900.7,Flagship store,Clothing,Kids,1986-11-05,F,5.0
18043,95570369,269136,2011-09-26,12,6,-1,-376,-415.48,e-Shop,Home and kitchen,Tools,1976-07-01,M,4.0
18044,59415969838,269637,2011-09-26,3,5,2,1332,2943.72,MBR,Books,Comics,1989-12-10,F,1.0
18045,36523636189,269939,2011-09-26,10,6,2,565,1248.65,MBR,Home and kitchen,Kitchen,1977-01-27,M,10.0
18046,16664308378,270120,2011-09-26,8,3,2,397,877.37,Flagship store,Electronics,Personal Appliances,1971-02-01,F,9.0
18047,31795077491,271514,2011-09-26,1,1,5,471,2602.275,Flagship store,Clothing,Women,1977-12-06,M,7.0
18048,54126013008,269848,2011-09-26,4,3,1,1045,1154.725,e-Shop,Electronics,Mobiles,1992-07-03,M,6.0
18049,18872933248,272568,2011-09-26,4,2,2,473,1045.33,Flagship store,Footwear,Kids,1973-05-17,F,10.0
18050,22576495575,274593,2011-09-26,12,5,5,1434,7922.85,MBR,Books,Academic,1970-01-26,M,10.0
18051,8573121443,272482,2011-09-26,11,5,2,1286,2842.06,Flagship store,Books,Children,1992-01-21,F,2.0
18052,10488611141,267573,2011-09-26,4,4,3,951,3152.565,Flagship store,Bags,Women,1992-07-23,F,4.0
18053,54036792192,272723,2011-09-26,8,3,2,476,1051.96,Flagship store,Electronics,Personal Appliances,1981-08-26,F,1.0
18054,37985712331,268823,2011-09-26,10,3,4,168,742.56,TeleShop,Electronics,Audio and video,1985-02-13,M,3.0
18055,62560589211,275261,2011-09-26,4,4,1,367,405.535,TeleShop,Bags,Women,1973-03-21,F,10.0
18056,81227233217,272520,2011-09-26,1,2,5,1333,7364.825,TeleShop,Footwear,Mens,1976-12-27,M,5.0
18057,93814361950,271405,2011-09-26,8,3,-4,-798,-3527.16,e-Shop,Electronics,Personal Appliances,1982-12-22,F,10.0
18058,92343997558,274723,2011-09-26,7,5,1,184,203.32,e-Shop,Books,Fiction,1992-07-07,F,8.0
18059,83120196176,269497,2011-09-26,11,5,3,941,3119.415,e-Shop,Books,Children,1973-11-10,M,7.0
18060,93501604785,269432,2011-09-26,4,3,4,285,1259.7,MBR,Electronics,Mobiles,1976-11-16,F,3.0
18061,69040998024,267126,2011-09-26,10,6,1,1467,1621.035,e-Shop,Home and kitchen,Kitchen,1973-02-09,M,8.0
18062,87789439290,267125,2011-09-26,4,1,2,650,1436.5,MBR,Clothing,Mens,1981-06-11,F,4.0
18063,84671412321,273811,2011-09-26,8,3,-3,-895,-2966.925,TeleShop,Electronics,Personal Appliances,1970-03-29,M,8.0
18064,67756114437,266975,2011-09-26,12,5,5,331,1828.775,MBR,Books,Academic,1972-09-27,M,4.0
18065,93840820954,268787,2011-09-26,4,3,1,226,249.73,MBR,Electronics,Mobiles,1975-10-10,F,4.0
18066,71011635479,271153,2011-09-26,12,6,5,431,2381.275,TeleShop,Home and kitchen,Tools,1985-04-07,F,3.0
18067,64480113434,271907,2011-09-26,10,6,-2,-630,-1392.3,Flagship store,Home and kitchen,Kitchen,1980-06-05,F,1.0
18068,93901204573,270143,2011-09-26,9,3,3,1239,4107.285,TeleShop,Electronics,Cameras,1984-08-01,F,1.0
18069,75826581518,270382,2011-09-26,11,5,4,465,2055.3,e-Shop,Books,Children,1982-01-29,F,9.0
18070,80889659249,273728,2011-09-26,3,5,1,638,704.99,e-Shop,Books,Comics,1979-07-01,M,3.0
18071,7339653500,274566,2011-09-25,4,1,5,849,4690.725,MBR,Clothing,Mens,1976-05-24,F,1.0
18072,24883597022,267842,2011-09-25,2,6,5,918,5071.95,e-Shop,Home and kitchen,Furnishing,1978-06-23,F,1.0
18073,24331471389,269279,2011-09-25,1,4,4,136,601.12,e-Shop,Bags,Mens,1973-11-10,M,3.0
18074,59918018043,272704,2011-09-25,2,6,3,1012,3354.78,MBR,Home and kitchen,Furnishing,1979-11-25,F,6.0
18075,7914734677,273222,2011-09-25,2,6,2,218,481.78,e-Shop,Home and kitchen,Furnishing,1970-11-19,M,6.0
18076,51620591622,273977,2011-09-25,2,6,1,1301,1437.605,e-Shop,Home and kitchen,Furnishing,1985-07-25,F,7.0
18077,1242532374,272241,2011-09-25,2,6,4,295,1303.9,TeleShop,Home and kitchen,Furnishing,1990-02-12,M,8.0
18078,49020777902,270569,2011-09-25,4,4,-1,-746,-824.33,MBR,Bags,Women,1985-11-19,M,6.0
18079,22448555494,271174,2011-09-25,12,6,4,716,3164.72,Flagship store,Home and kitchen,Tools,1985-01-06,F,5.0
18080,43933357255,275089,2011-09-25,6,5,-1,-722,-797.81,MBR,Books,DIY,1987-09-10,F,3.0
18081,30980131986,271940,2011-09-25,1,2,5,1026,5668.65,e-Shop,Footwear,Mens,1990-09-16,M,1.0
18082,7504015407,270462,2011-09-25,6,5,-4,-906,-4004.52,MBR,Books,DIY,1974-10-22,F,4.0
18083,45163142690,267068,2011-09-25,4,2,3,789,2615.535,MBR,Footwear,Kids,1979-12-04,M,6.0
18084,46800511420,273760,2011-09-25,11,5,4,376,1661.92,e-Shop,Books,Children,1976-08-11,M,9.0
18085,8487660663,271363,2011-09-25,7,5,2,561,1239.81,e-Shop,Books,Fiction,1975-11-22,F,9.0
18086,3340384603,271694,2011-09-25,4,2,3,1128,3739.32,e-Shop,Footwear,Kids,1977-02-12,F,10.0
18087,83406934950,268403,2011-09-25,9,3,2,1393,3078.53,TeleShop,Electronics,Cameras,1977-10-11,F,10.0
18088,97934937770,267401,2011-09-25,5,3,3,1066,3533.79,e-Shop,Electronics,Computers,1989-03-09,M,9.0
18089,93989593428,274180,2011-09-25,11,6,3,372,1233.18,e-Shop,Home and kitchen,Bath,1970-09-14,M,6.0
18090,80339234227,268549,2011-09-25,3,5,4,1000,4420.0,MBR,Books,Comics,1986-04-27,F,1.0
18091,93069751263,270213,2011-09-25,11,6,4,1321,5838.82,TeleShop,Home and kitchen,Bath,1987-06-11,F,10.0
18092,70750322947,271251,2011-09-25,10,6,4,884,3907.28,Flagship store,Home and kitchen,Kitchen,1974-04-06,M,2.0
18093,88742192990,267437,2011-09-25,5,3,4,374,1653.08,e-Shop,Electronics,Computers,1977-09-23,M,8.0
18094,88506480313,267688,2011-09-25,4,2,5,1290,7127.25,Flagship store,Footwear,Kids,1988-09-25,F,4.0
18095,63796607877,274375,2011-09-25,8,3,2,650,1436.5,MBR,Electronics,Personal Appliances,1979-06-17,M,4.0
18096,95267302741,273227,2011-09-25,1,1,2,695,1535.95,MBR,Clothing,Women,1990-10-07,F,3.0
18097,67433570104,269282,2011-09-25,11,5,2,1399,3091.79,Flagship store,Books,Children,1973-10-09,M,2.0
18098,79467021466,270738,2011-09-25,12,5,1,537,593.385,TeleShop,Books,Academic,1971-02-14,F,1.0
18099,75453902437,268946,2011-09-25,9,3,5,613,3386.825,Flagship store,Electronics,Cameras,1989-05-29,F,1.0
18100,84347658467,269998,2011-09-25,8,3,5,653,3607.825,MBR,Electronics,Personal Appliances,1984-10-26,F,2.0
18101,75874593664,273490,2011-09-25,4,3,5,396,2187.9,TeleShop,Electronics,Mobiles,1974-06-07,M,4.0
18102,93814361950,271405,2011-09-25,8,3,4,798,3527.16,e-Shop,Electronics,Personal Appliances,1982-12-22,F,10.0
18103,64254659155,269950,2011-09-25,2,6,2,1429,3158.09,TeleShop,Home and kitchen,Furnishing,1979-10-17,M,2.0
18104,39993771966,273230,2011-09-24,4,1,5,94,519.35,TeleShop,Clothing,Mens,1991-05-29,F,9.0
18105,61491188332,270165,2011-09-24,4,3,3,131,434.265,e-Shop,Electronics,Mobiles,1985-11-03,F,6.0
18106,5806864479,270762,2011-09-24,3,5,1,836,923.78,e-Shop,Books,Comics,1988-09-17,M,3.0
18107,48781674375,270326,2011-09-24,4,2,3,1053,3490.695,Flagship store,Footwear,Kids,1980-01-27,F,7.0
18108,33156503,267524,2011-09-24,1,2,3,545,1806.675,e-Shop,Footwear,Mens,1975-10-19,M,6.0
18109,52432507979,270258,2011-09-24,12,6,3,574,1902.81,Flagship store,Home and kitchen,Tools,1978-04-16,M,1.0
18110,17725976679,272660,2011-09-24,6,5,1,226,249.73,TeleShop,Books,DIY,1978-06-06,M,3.0
18111,28217295600,274044,2011-09-24,4,3,2,474,1047.54,TeleShop,Electronics,Mobiles,1986-10-02,M,2.0
18112,29861672211,271823,2011-09-24,1,2,5,363,2005.575,e-Shop,Footwear,Mens,1982-03-28,M,10.0
18113,14405011107,271132,2011-09-24,4,2,2,547,1208.87,e-Shop,Footwear,Kids,1984-05-05,M,3.0
18114,25890929042,266783,2011-09-24,1,2,-4,-1321,-5838.82,e-Shop,Footwear,Mens,1974-05-01,M,4.0
18115,43929888791,274552,2011-09-24,10,5,1,185,204.425,e-Shop,Books,Non-Fiction,1974-08-04,F,3.0
18116,60763290763,269175,2011-09-24,3,5,5,432,2386.8,e-Shop,Books,Comics,1977-05-06,F,2.0
18117,89876230323,273181,2011-09-24,11,5,5,1029,5685.225,TeleShop,Books,Children,1991-04-17,M,8.0
18118,88200383483,270251,2011-09-24,1,1,5,309,1707.225,e-Shop,Clothing,Women,1972-01-13,M,4.0
18119,73025375187,267330,2011-09-24,11,5,1,199,219.895,MBR,Books,Children,1989-06-20,M,1.0
18120,77364214231,272292,2011-09-24,1,4,-1,-641,-708.305,e-Shop,Bags,Mens,1980-02-05,M,4.0
18121,95923594000,274650,2011-09-24,12,6,5,1076,5944.9,MBR,Home and kitchen,Tools,1986-12-04,M,1.0
18122,94267047408,267903,2011-09-24,8,3,2,294,649.74,e-Shop,Electronics,Personal Appliances,1990-02-08,M,7.0
18123,86210964474,270092,2011-09-24,1,4,2,686,1516.06,TeleShop,Bags,Mens,1974-07-26,F,9.0
18124,63946397342,272978,2011-09-24,8,3,4,1315,5812.3,MBR,Electronics,Personal Appliances,1985-04-19,M,10.0
18125,40080437338,273214,2011-09-23,12,6,1,1240,1370.2,e-Shop,Home and kitchen,Tools,1980-08-01,M,3.0
18126,25755608581,267768,2011-09-23,4,2,2,231,510.51,e-Shop,Footwear,Kids,1981-12-20,M,3.0
18127,59648346258,272338,2011-09-23,4,4,3,1161,3848.715,MBR,Bags,Women,1989-05-20,F,6.0
18128,16472669191,269233,2011-09-23,4,1,4,1151,5087.42,e-Shop,Clothing,Mens,1981-12-20,M,9.0
18129,7867375150,269155,2011-09-23,10,3,1,815,900.575,Flagship store,Electronics,Audio and video,1992-01-28,M,6.0
18130,25890929042,266783,2011-09-23,1,2,4,1321,5838.82,e-Shop,Footwear,Mens,1974-05-01,M,4.0
18131,28554557674,268670,2011-09-23,3,5,3,1065,3530.475,e-Shop,Books,Comics,1971-04-01,M,9.0
18132,44726662056,272048,2011-09-23,5,3,1,307,339.235,Flagship store,Electronics,Computers,1978-11-08,F,1.0
18133,11391885086,269807,2011-09-23,4,2,5,444,2453.1,MBR,Footwear,Kids,1983-01-01,M,3.0
18134,9074762196,269345,2011-09-23,6,5,2,975,2154.75,e-Shop,Books,DIY,1970-06-26,F,10.0
18135,44582103287,270880,2011-09-23,2,6,3,160,530.4,e-Shop,Home and kitchen,Furnishing,1973-11-17,F,3.0
18136,79179094607,269225,2011-09-23,4,3,1,1323,1461.915,MBR,Electronics,Mobiles,1987-10-11,M,9.0
18137,69074236386,271740,2011-09-23,11,5,5,286,1580.15,TeleShop,Books,Children,1974-09-03,M,5.0
18138,67023466461,271355,2011-09-23,6,5,1,1352,1493.96,e-Shop,Books,DIY,1983-09-08,F,2.0
18139,88057875213,273190,2011-09-23,4,2,-3,-1368,-4534.92,e-Shop,Footwear,Kids,1991-04-19,M,3.0
18140,70925786471,271002,2011-09-23,11,5,5,497,2745.925,TeleShop,Books,Children,1988-05-19,F,2.0
18141,85556141581,274515,2011-09-23,5,3,1,683,754.715,MBR,Electronics,Computers,1983-07-23,F,1.0
18142,91731806000,267293,2011-09-23,5,3,1,551,608.855,Flagship store,Electronics,Computers,1972-03-18,M,2.0
18143,97894859318,271702,2011-09-23,10,5,5,1316,7270.9,TeleShop,Books,Non-Fiction,1992-02-09,F,7.0
18144,89509659612,268624,2011-09-23,8,3,5,560,3094.0,MBR,Electronics,Personal Appliances,1986-09-18,F,1.0
18145,27663093889,272275,2011-09-22,8,3,4,435,1922.7,e-Shop,Electronics,Personal Appliances,1988-12-05,F,10.0
18146,44428854740,268834,2011-09-22,3,2,4,1355,5989.1,e-Shop,Footwear,Women,1979-11-23,F,7.0
18147,7924645634,273862,2011-09-22,1,4,4,1408,6223.36,e-Shop,Bags,Mens,1976-11-02,F,9.0
18148,43933357255,275089,2011-09-22,6,5,1,722,797.81,MBR,Books,DIY,1987-09-10,F,3.0
18149,56519633159,271689,2011-09-22,11,5,2,874,1931.54,e-Shop,Books,Children,1982-11-21,F,2.0
18150,52549642541,270344,2011-09-22,1,4,2,606,1339.26,MBR,Bags,Mens,1989-11-10,F,7.0
18151,43924884189,268946,2011-09-22,11,5,-5,-168,-928.2,e-Shop,Books,Children,1989-05-29,F,1.0
18152,51799061801,267714,2011-09-22,1,2,3,1160,3845.4,Flagship store,Footwear,Mens,1988-05-22,F,7.0
18153,32330593899,269645,2011-09-22,11,6,5,458,2530.45,e-Shop,Home and kitchen,Bath,1980-10-19,F,5.0
18154,39033997883,274649,2011-09-22,1,2,3,1161,3848.715,e-Shop,Footwear,Mens,1979-03-15,F,7.0
18155,14616093925,274484,2011-09-22,11,6,3,1422,4713.93,MBR,Home and kitchen,Bath,1976-11-13,F,9.0
18156,18893942947,275168,2011-09-22,10,6,-3,-1262,-4183.53,e-Shop,Home and kitchen,Kitchen,1992-04-29,M,5.0
18157,28365600378,274156,2011-09-22,10,5,4,741,3275.22,MBR,Books,Non-Fiction,1989-04-14,F,4.0
18158,40528384413,273953,2011-09-22,1,4,2,1148,2537.08,Flagship store,Bags,Mens,1991-08-02,M,8.0
18159,17929872667,274071,2011-09-22,10,6,2,1079,2384.59,Flagship store,Home and kitchen,Kitchen,1981-02-12,M,5.0
18160,54452549360,268793,2011-09-22,4,2,5,541,2989.025,e-Shop,Footwear,Kids,1979-12-28,M,9.0
18161,16165882565,272812,2011-09-22,7,5,5,1097,6060.925,Flagship store,Books,Fiction,1975-02-02,F,8.0
18162,12350834053,269646,2011-09-22,12,5,1,81,89.505,e-Shop,Books,Academic,1979-07-09,M,6.0
18163,80028250658,272704,2011-09-22,4,2,1,722,797.81,e-Shop,Footwear,Kids,1979-11-25,F,6.0
18164,85051887291,268522,2011-09-22,2,6,1,110,121.55,e-Shop,Home and kitchen,Furnishing,1975-09-19,M,6.0
18165,75971275438,272742,2011-09-22,5,3,1,366,404.43,e-Shop,Electronics,Computers,1989-07-28,M,3.0
18166,76136764568,272121,2011-09-22,7,5,-3,-1273,-4219.995,Flagship store,Books,Fiction,1980-01-19,F,10.0
18167,92872492580,268935,2011-09-22,7,5,2,822,1816.62,e-Shop,Books,Fiction,1975-07-18,F,1.0
18168,66606419556,271722,2011-09-22,10,5,4,1463,6466.46,e-Shop,Books,Non-Fiction,1973-03-20,M,6.0
18169,86118923637,273217,2011-09-22,9,3,1,420,464.1,TeleShop,Electronics,Cameras,1983-05-16,M,2.0
18170,84283144683,272403,2011-09-22,2,6,-4,-963,-4256.46,MBR,Home and kitchen,Furnishing,1978-05-14,F,4.0
18171,45701835391,267500,2011-09-21,10,5,4,240,1060.8,TeleShop,Books,Non-Fiction,1987-07-18,M,10.0
18172,47211018600,273560,2011-09-21,10,6,1,660,729.3,e-Shop,Home and kitchen,Kitchen,1984-12-09,M,3.0
18173,45107797247,272633,2011-09-21,1,2,5,1226,6773.65,MBR,Footwear,Mens,1981-11-23,F,3.0
18174,50089728180,270396,2011-09-21,12,6,-3,-674,-2234.31,Flagship store,Home and kitchen,Tools,1985-05-01,M,3.0
18175,38070186504,269842,2011-09-21,5,3,4,863,3814.46,TeleShop,Electronics,Computers,1986-07-06,M,2.0
18176,18893942947,275168,2011-09-21,10,6,3,1262,4183.53,e-Shop,Home and kitchen,Kitchen,1992-04-29,M,5.0
18177,20845984790,269661,2011-09-21,10,6,1,923,1019.915,Flagship store,Home and kitchen,Kitchen,1992-07-26,M,7.0
